graph_type,node,degree,in_degree,out_degree,betweenness,eigenvector,community
hashtags,hashtag:direitosreprodutivos,19.0,,,0.0,0.00557805947686861,3
hashtags,hashtag:dirittimaschili,26.0,,,0.0,0.007591111378626351,6
hashtags,hashtag:dirittiumani,26.0,,,0.0,0.007591111378626351,6
hashtags,hashtag:discernimientofemenino,7.0,,,1.2565971407034324e-05,0.001774641392741856,0
hashtags,hashtag:disciplina,182.0,,,0.007921041548400681,0.06217607928474503,0
hashtags,hashtag:disciplinadeldiario,6.0,,,0.0,0.004363303115376961,0
hashtags,hashtag:disciplinadiaria,69.0,,,0.00013197133009517706,0.025349032502903764,0
hashtags,hashtag:disciplinaeslibertad,19.0,,,0.0,0.00858825103319815,0
hashtags,hashtag:disciplinafemenina,8.0,,,6.766190911902584e-06,0.002203011013803423,0
hashtags,hashtag:disciplinafinanciera,8.0,,,0.0,0.0030143892885430867,0
hashtags,hashtag:disciplinaimparable,26.0,,,4.194846951576618e-06,0.014310485714955223,0
hashtags,hashtag:disciplinainquebrantable,4.0,,,0.0,0.0009549637169436159,0
hashtags,hashtag:disciplinainterna,5.0,,,0.0,0.002445271611135086,2
hashtags,hashtag:disciplinamasculina,107.0,,,0.004589317176692902,0.02623783473381312,0
hashtags,hashtag:disciplinamental,30.0,,,0.00025390682169851276,0.010516739168542384,0
hashtags,hashtag:disciplinamilitar,4.0,,,0.0,0.00076792511791276,0
hashtags,hashtag:disciplinapersonal,15.0,,,0.0,0.009872033097714103,0
hashtags,hashtag:disciplinapositiva,3.0,,,0.0,0.0011612111609373996,3
hashtags,hashtag:disciplinaprevalece,4.0,,,0.0,0.0005233766455999488,0
hashtags,hashtag:disciplinay,7.0,,,4.653941791082268e-06,0.003902618609253702,0
hashtags,hashtag:disciplinayconstancia,8.0,,,0.0,0.004813093354032539,0
hashtags,hashtag:disciplinayesfuerzo,15.0,,,0.0,0.00803343350061178,0
hashtags,hashtag:disciplinayexito,23.0,,,0.0,0.015358500437588558,0
hashtags,hashtag:disciplinaytrabajoduro,25.0,,,0.0,0.014710878262659662,0
hashtags,hashtag:discipline,107.0,,,0.004738213481620439,0.024978024098583407,5
hashtags,hashtag:discipuladoparahombres,4.0,,,0.0,0.0007414673144908544,2
hashtags,hashtag:disclosureday,4.0,,,0.0,3.1318321645449824e-32,54
hashtags,hashtag:discoveringnewplaces,4.0,,,0.0,0.0023888512544513857,59
hashtags,hashtag:discriminaci,26.0,,,0.0,0.010970178532807436,1
hashtags,hashtag:discriminacion,15.0,,,0.0,0.00036138611157992374,3
hashtags,hashtag:discriminacionmasculina,15.0,,,0.0,0.00036138611157992374,3
hashtags,hashtag:discriminazione,26.0,,,0.0,0.007591111378626351,6
hashtags,hashtag:discursodeodio,27.0,,,0.0,0.022626891877341963,1
hashtags,hashtag:discursosdeodio,27.0,,,0.0,0.022626891877341963,1
hashtags,hashtag:dise,23.0,,,0.00019554256425195697,0.002195798199234405,0
hashtags,hashtag:disfrutarlavida,4.0,,,0.0,0.0012661674830273494,0
hashtags,hashtag:disposi,4.0,,,0.0,0.0006284516257421685,6
hashtags,hashtag:disposicao,4.0,,,0.0,0.0006239672140899519,6
hashtags,hashtag:distopia,29.0,,,0.0,0.004103743162719225,7
hashtags,hashtag:distopiabrasil,29.0,,,0.0,0.004103743162719225,7
hashtags,hashtag:distopiabrasileira,29.0,,,0.0,0.004103743162719225,7
hashtags,hashtag:distopias,29.0,,,0.0,0.004103743162719225,7
hashtags,hashtag:distopiasbrasil,29.0,,,0.0,0.004103743162719225,7
hashtags,hashtag:diversa,9.0,,,0.0,0.0046404729123906965,1
hashtags,hashtag:diversidad,58.0,,,0.0003014376013332445,0.028581278260723732,1
hashtags,hashtag:diversidade,4.0,,,0.0,0.0012170447322779013,3
hashtags,hashtag:diversidadsexual,26.0,,,0.0,0.010970178532807436,1
hashtags,hashtag:divinefeminine,3.0,,,0.0,0.002890737536053985,1
hashtags,hashtag:divinemasculine,16.0,,,0.0,0.005476698057000226,5
hashtags,hashtag:divineorder,18.0,,,0.0,0.002054793708970469,3
hashtags,hashtag:divorcio,51.0,,,0.0005809157479095458,0.039923164011599475,1
hashtags,hashtag:divorcioconsciente,12.0,,,0.0,0.003976271382485984,1
hashtags,hashtag:divorciojusto,5.0,,,0.0,0.003972689906596276,1
hashtags,hashtag:divorciomexico,4.0,,,0.0,0.0007280513583753621,2
hashtags,hashtag:divorcios,13.0,,,0.0,0.021364617577835823,1
hashtags,hashtag:dj,18.0,,,1.3362549925159032e-08,0.0015714466323830585,22
hashtags,hashtag:dnhbracelets,4.0,,,0.0,3.4369850946267235e-05,8
hashtags,hashtag:do,3.0,,,0.0,0.0006129604047668246,0
hashtags,hashtag:doce,4.0,,,0.0,0.002534169203494174,2
hashtags,hashtag:doctrinavalentus,18.0,,,0.0,0.0015978474948075776,0
hashtags,hashtag:documental,9.0,,,0.0,0.009048098985099715,1
hashtags,hashtag:dog,22.0,,,0.0,0.004773118116429363,5
hashtags,hashtag:dogmom,4.0,,,0.0,0.0023888512544513857,58
hashtags,hashtag:dollarbill,4.0,,,0.0,0.002355580583843058,7
hashtags,hashtag:dolo,13.0,,,0.0,0.0006314891326085328,4
hashtags,hashtag:dolor,5.0,,,0.0,0.0018390245768471266,0
hashtags,hashtag:dolorsilencioso,5.0,,,0.0,0.002445271611135086,2
hashtags,hashtag:doloryprogreso,9.0,,,0.0,0.004720117868351249,0
hashtags,hashtag:dominalamente,21.0,,,1.948900188351991e-06,0.0014495292963733926,19
hashtags,hashtag:dominamental,9.0,,,0.0,0.0062343341446940105,0
hashtags,hashtag:dominancia,55.0,,,0.0008445994179089918,0.020381374842246232,0
hashtags,hashtag:dominanciamasculina,19.0,,,0.0,0.0008356462349161245,2
hashtags,hashtag:domingodememes,23.0,,,2.8462681632408547e-06,0.030503010497685102,1
hashtags,hashtag:dominiomasculino,18.0,,,0.0,0.0011372225496390457,2
hashtags,hashtag:dominiomental,15.0,,,0.00018687755343744697,0.0046454482004585,0
hashtags,hashtag:dominiopropio,25.0,,,0.00011727512954426651,0.009988602451354918,0
hashtags,hashtag:dominiototaldelser,18.0,,,0.00011386874240341399,0.012324715422201019,0
hashtags,hashtag:donaldtrumpmeme,28.0,,,0.0,0.005106888786422563,10
hashtags,hashtag:donaldtrumpmemes,28.0,,,0.0,0.005106888786422563,10
hashtags,hashtag:doomermemes,29.0,,,0.0,0.005411935865336084,10
hashtags,hashtag:doppiostandard,26.0,,,0.0,0.007591111378626351,6
hashtags,hashtag:doublestandards,8.0,,,0.0,0.00515054208988245,7
hashtags,hashtag:doworkson,1.0,,,0.0,1.6068557010621184e-40,74
hashtags,hashtag:drake,22.0,,,6.322920791737044e-06,0.02301967378265398,1
hashtags,hashtag:drakesongs,13.0,,,0.0,0.016676580246042995,1
hashtags,hashtag:dranimiamurillo,4.0,,,0.0,0.001293117734865988,0
hashtags,hashtag:dranombredelmedico,4.0,,,0.0,0.0006071457062017672,0
hashtags,hashtag:drarebecahenriquez,2.0,,,0.0,0.0003559435729295989,4
hashtags,hashtag:drastefanyplasencia,4.0,,,0.0,0.0018030227691372335,0
hashtags,hashtag:draugustoblanco,5.0,,,0.0,0.00391593682336759,2
hashtags,hashtag:drbonnieeakerweil,29.0,,,0.0,0.010932546935428578,5
hashtags,hashtag:drdouglas,4.0,,,0.0,0.0015289345022165982,2
hashtags,hashtag:dreambuild,4.0,,,0.0,3.440037599472955e-05,8
hashtags,hashtag:drjohndemartini,29.0,,,0.0,0.010932546935428578,5
hashtags,hashtag:drkaplanian,19.0,,,0.0,0.0031219301240658737,1
hashtags,hashtag:drlspessoto,20.0,,,0.0,0.000974078637967859,6
hashtags,hashtag:dualidad,4.0,,,0.0,0.0011024483593433901,3
hashtags,hashtag:dudarazonable,13.0,,,0.0,0.0006314891326085328,4
hashtags,hashtag:duelo,25.0,,,0.0,0.012079522828123652,2
hashtags,hashtag:duelomasculino,5.0,,,1.7816733233545374e-08,0.0007382897660709753,2
hashtags,hashtag:duitama,19.0,,,0.0,0.001693421732041801,4
hashtags,hashtag:dulceriquettfood,20.0,,,0.0,0.0060388951014323025,3
hashtags,hashtag:dumbbitchlogic,16.0,,,9.9755582452439e-07,0.0061565983657537425,7
hashtags,hashtag:dw_zamora,4.0,,,0.0,0.0018837008421293082,0
hashtags,hashtag:dysfunctionalbehaviors,15.0,,,3.4709783434523073e-06,0.005756586030332223,7
hashtags,hashtag:dysfunctionalrelationships,8.0,,,0.0,0.005150284333980965,7
hashtags,hashtag:dzieci,4.0,,,0.0,0.002330083723053534,38
hashtags,hashtag:e3noticiasrd,4.0,,,0.0,0.0010977152274710517,4
hashtags,hashtag:earlychristianity,10.0,,,0.0,0.0025579670246815064,7
hashtags,hashtag:eatright,4.0,,,0.0,0.0023912422301894526,5
hashtags,hashtag:eaudeparfum,8.0,,,0.0,0.0008880709917785036,2
hashtags,hashtag:ebook,17.0,,,0.0,0.0014349044918028685,2
hashtags,hashtag:ebookbrasil,17.0,,,0.0,0.0014349044918028685,2
hashtags,hashtag:ebooksdesucesso,17.0,,,0.0,0.0014349044918028685,2
hashtags,hashtag:eccmedia,3.0,,,0.0,0.0033971201057247553,1
hashtags,hashtag:echtesdating,5.0,,,0.0,3.488970728540945e-05,8
hashtags,hashtag:eco112,17.0,,,0.0,0.003792776092526749,1
hashtags,hashtag:econom,11.0,,,1.8331992159862705e-05,0.00477066975753905,3
hashtags,hashtag:ecosdegrandeza,14.0,,,4.96019541053951e-05,0.0022587102149823307,0
hashtags,hashtag:ecuador,15.0,,,0.0,0.004898145520281152,2
hashtags,hashtag:edificatufamilia,7.0,,,0.0,0.002853966573827843,33
hashtags,hashtag:educa,12.0,,,0.0001896939778371305,0.006266629836096685,3
hashtags,hashtag:educacaoemocional,17.0,,,0.0,0.0064498333144806935,2
hashtags,hashtag:educacaoparental,4.0,,,0.0,0.0006220963118201946,0
hashtags,hashtag:educaci,25.0,,,0.00012401755967743892,0.02390994075784755,1
hashtags,hashtag:educacion,16.0,,,0.0,0.0005852067064686101,4
hashtags,hashtag:educacionemocional,18.0,,,0.0,0.00413600993287865,2
hashtags,hashtag:educacionfinanciera,21.0,,,0.0,0.0063827726223059395,0
hashtags,hashtag:educacionlegal,9.0,,,0.0,0.0013964640107989314,4
hashtags,hashtag:educacionpersonal,6.0,,,0.0,0.0029265517168739373,0
hashtags,hashtag:educacionsexual,13.0,,,0.0009012560312983831,0.004318235366514328,3
hashtags,hashtag:educarconamor,29.0,,,0.0,0.019259517887252185,1
hashtags,hashtag:educionemocional,6.0,,,0.0,0.0029265517168739373,0
hashtags,hashtag:eeuu,15.0,,,0.0,0.004898145520281152,2
hashtags,hashtag:egipt,5.0,,,1.7816733233545374e-08,0.0001824810700106032,51
hashtags,hashtag:ego,8.0,,,0.00011595729874005411,0.0038624479271392427,3
hashtags,hashtag:egocentrico,29.0,,,0.0,0.03489291142231954,1
hashtags,hashtag:egocentrismo,29.0,,,0.0,0.03489291142231954,1
hashtags,hashtag:egofemenino,47.0,,,2.2230036409520376e-05,0.05245422645620413,1
hashtags,hashtag:egofuerte,5.0,,,0.0,0.000546273052609811,2
hashtags,hashtag:egoismo,29.0,,,0.0,0.03489291142231954,1
hashtags,hashtag:eguaglianza,26.0,,,0.0,0.007591111378626351,6
hashtags,hashtag:einzelg,5.0,,,0.0,0.0025245591064974467,11
hashtags,hashtag:einzelk,5.0,,,0.0,0.0025245591064974467,11
hashtags,hashtag:ejecucion,4.0,,,0.0,0.00076792511791276,0
hashtags,hashtag:elameignorou,9.0,,,0.0,0.0008160618282362651,2
hashtags,hashtag:elamorensulugar,26.0,,,7.1750355141464475e-06,0.0056333175061175226,1
hashtags,hashtag:elavailembrar,5.0,,,0.0,0.00048499043266629545,2
hashtags,hashtag:elavainotar,11.0,,,3.1771358044728903e-06,0.0009201394669718952,2
hashtags,hashtag:elcaballeromoderno,6.0,,,0.0,0.00048320964049395194,0
hashtags,hashtag:elcastillodeloslocos,6.0,,,0.0,0.001179228377118214,1
hashtags,hashtag:elchavo,11.0,,,0.0,0.002929269798068679,5
hashtags,hashtag:elcodicedelhombre,3.0,,,0.0,0.00014127274427172375,0
hashtags,hashtag:elcodigodelalfa,27.0,,,0.0,0.013809575269158006,0
hashtags,hashtag:eldelitodeserhombre,4.0,,,0.0,0.0020041409852467945,1
hashtags,hashtag:eldespertaralfa,3.0,,,0.0,0.001092945451517918,0
hashtags,hashtag:eldiadelhombrenosetoca,23.0,,,0.0,0.006190230292524388,11
hashtags,hashtag:eldiarioazuldecarlota,4.0,,,0.0,0.0023078633055247694,14
hashtags,hashtag:eleaosseusp,9.0,,,0.0,0.0008297025791246145,32
hashtags,hashtag:eleg,8.0,,,1.0180990419168785e-08,0.0005184438268045307,6
hashtags,hashtag:elegancia,4.0,,,0.0,0.0019363297176915582,0
hashtags,hashtag:eleganciamasculina,46.0,,,4.369672698333153e-05,0.01349746951179841,0
hashtags,hashtag:eleganciasensual,6.0,,,0.0,0.0007481661143702082,0
hashtags,hashtag:elenacruzt,1.0,,,0.0,0.0012119866418313695,0
hashtags,hashtag:elesella,26.0,,,0.0,0.010970178532807436,1
hashtags,hashtag:elespadach,8.0,,,0.0,0.0019019670575915037,0
hashtags,hashtag:elestadoesresponsable,4.0,,,0.0,0.0014742289697016245,3
hashtags,hashtag:eleva,28.0,,,0.0,0.012811568554774716,0
hashtags,hashtag:elevatujuego,28.0,,,0.0,0.012811568554774716,0
hashtags,hashtag:elfeminismoesc,9.0,,,0.0,0.0008400451048883602,34
hashtags,hashtag:elfronterizo,15.0,,,0.0,0.0006089113598757514,4
hashtags,hashtag:elhombrecuidador,4.0,,,0.0,0.000849430865207451,0
hashtags,hashtag:elhombreguialamujerilumina,2.0,,,0.0,0.000589573322745624,0
hashtags,hashtag:elianaalvescruz,21.0,,,0.0,0.004768598764886373,3
hashtags,hashtag:eligeagendaespaña,29.0,,,0.0,0.008643739604943006,1
hashtags,hashtag:elisamasantos,21.0,,,0.0,0.004768598764886373,3
hashtags,hashtag:elitemasculina,5.0,,,0.0,0.0031044024517803883,0
hashtags,hashtag:ellasynosotros,2.0,,,0.0,0.0005133461339605261,1
hashtags,hashtag:ellayel,26.0,,,0.0,0.010970178532807436,1
hashtags,hashtag:ellostambienimportan,4.0,,,0.0,0.000738684125917569,1
hashtags,hashtag:elmetodo,9.0,,,0.0,0.004119485930268396,0
hashtags,hashtag:elmuro,13.0,,,0.0,0.008195805623686693,0
hashtags,hashtag:elorgullopermanece,29.0,,,0.0,0.019259517887252185,1
hashtags,hashtag:elotro8m,3.0,,,0.0,0.0009993244121664865,1
hashtags,hashtag:elpoderdelasombra,7.0,,,0.0,0.0008824444601974013,0
hashtags,hashtag:elreyjes,6.0,,,0.0,0.00047475590190294403,55
hashtags,hashtag:eltemach,62.0,,,0.000768900699241095,0.05653960436266211,1
hashtags,hashtag:elvisact,9.0,,,0.0,3.713652007067306e-05,8
hashtags,hashtag:emancipacion,5.0,,,0.0,0.003461393134923738,0
hashtags,hashtag:embroyderyart,3.0,,,0.0,0.001086264614498205,3
hashtags,hashtag:emerge,8.0,,,0.0,0.004143579032914734,2
hashtags,hashtag:emergencias,20.0,,,0.0,0.004172052129055469,1
hashtags,hashtag:emigrar,4.0,,,0.0,0.0020367618819214176,4
hashtags,hashtag:emiliemottettour,5.0,,,0.0,0.0026649509873707244,1
hashtags,hashtag:emma,9.0,,,0.0,0.0008400451048883602,34
hashtags,hashtag:emociones,13.0,,,1.818640203281181e-05,0.005112281983473755,2
hashtags,hashtag:emocionesaut,29.0,,,0.0,0.014871641971113308,0
hashtags,hashtag:emocje,4.0,,,0.0,0.002331045984971712,38
hashtags,hashtag:emotionalimmaturity,11.0,,,2.138007988025445e-08,0.005442530045120079,7
hashtags,hashtag:emotionalreality,4.0,,,0.0,0.0013012453889187049,7
hashtags,hashtag:empatia,43.0,,,0.0003160237650144052,0.041681827892576906,1
hashtags,hashtag:empecemosaserhombres,14.0,,,0.0,0.008114484751477271,1
hashtags,hashtag:emperatrizmagnetica,6.0,,,2.813535972551428e-07,0.003047820634935159,0
hashtags,hashtag:empezardecero,4.0,,,0.0,0.000208277372896964,0
hashtags,hashtag:empoderada,11.0,,,8.076960151562171e-05,0.002055311230677136,0
hashtags,hashtag:empoderamentofeminino,7.0,,,1.202016191288555e-05,0.00129089049446305,3
hashtags,hashtag:empoderamiento,27.0,,,2.819083337701212e-07,0.016531917288711593,0
hashtags,hashtag:empoderamientoal,26.0,,,0.0,0.003634176635571606,9
hashtags,hashtag:empoderamientof,4.0,,,0.0,0.0018334941747465993,0
hashtags,hashtag:empoderamientofemenino,46.0,,,0.0007659781020920092,0.021635274005175432,1
hashtags,hashtag:empoderamientomasculino,134.0,,,0.005131572181920096,0.08685528819310265,1
hashtags,hashtag:emprendedoras,45.0,,,8.139181201044095e-05,0.01748732384572008,0
hashtags,hashtag:emprendedoraslatam,21.0,,,0.0,0.0063827726223059395,0
hashtags,hashtag:emprendedoraslatinas,4.0,,,0.0,0.001268023991067084,8
hashtags,hashtag:emprendedores,82.0,,,0.001223931676802308,0.03154012479715469,0
hashtags,hashtag:emprendedoresdealto,26.0,,,0.0,0.003634176635571606,9
hashtags,hashtag:emprendedoresmacho,26.0,,,0.0,0.003634176635571606,9
hashtags,hashtag:emprendehoy,4.0,,,0.0,0.0008578980146217611,0
hashtags,hashtag:emprender,86.0,,,0.002134497203432562,0.03001345843516565,0
hashtags,hashtag:emprendersinviolencia,16.0,,,0.0,0.005680240609278582,9
hashtags,hashtag:emprendimiento,35.0,,,3.192388912397799e-05,0.020323232526157038,0
hashtags,hashtag:emprendimientomasculino,18.0,,,0.0,0.0030618562473943276,24
hashtags,hashtag:empresaria,7.0,,,4.811707899694669e-06,0.001411271483772971,5
hashtags,hashtag:empresario,16.0,,,0.0,0.005973991470208949,0
hashtags,hashtag:empresariojoven,8.0,,,0.0,0.0025949026643242146,0
hashtags,hashtag:empresasb,30.0,,,1.4037832650528009e-05,0.008131243179446851,9
hashtags,hashtag:empresasresponsables,21.0,,,0.0,0.005708093639223287,9
hashtags,hashtag:enamoramiento,15.0,,,0.0,0.004898145520281152,2
hashtags,hashtag:enamorar,8.0,,,0.0,0.0025949026643242146,0
hashtags,hashtag:enarmonia,4.0,,,0.0,0.0010325482553627727,0
hashtags,hashtag:encajes,1.0,,,0.0,0.00017214165317093743,0
hashtags,hashtag:encantosinesfuerzo,9.0,,,0.0,0.0010153052432572405,6
hashtags,hashtag:endiosamiento,41.0,,,1.1044472125237547e-05,0.04894353314056677,1
hashtags,hashtag:energ,15.0,,,0.0002666807826871146,0.004664472708360436,0
hashtags,hashtag:energia,13.0,,,7.189284891532787e-05,0.0015815196973247827,0
hashtags,hashtag:energiadeabundancia,4.0,,,0.0,0.0015377613465511178,0
hashtags,hashtag:energiafemenina,119.0,,,0.006571056869471602,0.01807259556193106,0
hashtags,hashtag:energiafeminina,7.0,,,3.5011449903196107e-06,0.0011802140325943367,2
hashtags,hashtag:energiainterna,27.0,,,0.0,0.013809575269158006,0
hashtags,hashtag:energiamasculina,319.0,,,0.048590577049655574,0.04174112386678318,0
hashtags,hashtag:energianatural,45.0,,,8.838801678838261e-05,0.01316507113872237,0
hashtags,hashtag:energiasocial,4.0,,,0.0,0.0005916904290389927,0
hashtags,hashtag:energy,2.0,,,0.0,3.3375268509752726e-05,8
hashtags,hashtag:energyfemenine,4.0,,,0.0,0.00247242548332824,0
hashtags,hashtag:energyprotection,10.0,,,0.0,0.0011566889996977392,5
hashtags,hashtag:energíaalfa,19.0,,,0.0,0.002274614306889274,0
hashtags,hashtag:enfocada,4.0,,,0.0,0.0013059414599704464,0
hashtags,hashtag:enfocados,6.0,,,0.0,0.0025462793806228655,2
hashtags,hashtag:enfocateenti,8.0,,,0.0,0.004813093354032539,0
hashtags,hashtag:enfoque,72.0,,,0.0006938871262495136,0.028936019608160196,0
hashtags,hashtag:enfoquemental,4.0,,,0.0,0.00017351782731386017,0
hashtags,hashtag:enfoquesoberano,4.0,,,0.0,0.0005233766455999488,0
hashtags,hashtag:enfoquetotal,4.0,,,0.0,0.0025677432435874423,0
hashtags,hashtag:enough,4.0,,,0.0,0.002986471093165673,7
hashtags,hashtag:enpiedelucha,20.0,,,0.0,0.0060388951014323025,3
hashtags,hashtag:enriquesantosshow,9.0,,,0.0,0.0015475674688728432,2
hashtags,hashtag:ensaio,9.0,,,0.0,0.00468781180688532,2
hashtags,hashtag:ensaiosdedespedida,21.0,,,0.0,0.004768598764886373,3
hashtags,hashtag:ensayo,12.0,,,0.0,0.00824661313547253,1
hashtags,hashtag:ensemblecontrelad,2.0,,,0.0,3.995925674907028e-36,67
hashtags,hashtag:ensopadodeborrego,4.0,,,0.0,0.002400212638642691,2
hashtags,hashtag:entrebros,33.0,,,4.561564797565668e-05,0.009699619029974717,0
hashtags,hashtag:entregacompleta,28.0,,,0.0,0.00610954442222753,2
hashtags,hashtag:entregatotal,28.0,,,0.0,0.00610954442222753,2
hashtags,hashtag:entrehombres,9.0,,,0.0,0.0016141306219334657,37
hashtags,hashtag:entrenaconsistema,6.0,,,0.0,0.0009282870893613711,0
hashtags,hashtag:entrenamiento,25.0,,,0.0,0.0043000529664691456,5
hashtags,hashtag:entrenamientodefuerza,36.0,,,0.0009558073420152292,0.012149422397102684,0
hashtags,hashtag:entrenamientointenso,29.0,,,0.0,0.009003900771292924,0
hashtags,hashtag:entrenamientoonline,7.0,,,0.0,0.0013517471994518332,3
hashtags,hashtag:entrepreneur,29.0,,,0.0,0.01257269272367216,5
hashtags,hashtag:entrepreneurlife,16.0,,,0.0,0.005680240609278582,9
hashtags,hashtag:entrepreneurmindset,12.0,,,0.0,0.0033545432706420988,5
hashtags,hashtag:entrevista,7.0,,,0.0,0.0013416226181462742,4
hashtags,hashtag:entrupyverified,17.0,,,0.0,4.262662288912499e-05,8
hashtags,hashtag:enviogratis,9.0,,,0.0,0.0001943153505925278,30
hashtags,hashtag:eoninvicto,4.0,,,0.0,0.0005233766455999488,0
hashtags,hashtag:epidemia,4.0,,,0.0,0.0020454749023438687,2
hashtags,hashtag:epidemiadenarcisistas,2.0,,,0.0,0.0010705491342617277,3
hashtags,hashtag:epidemiadesoledadmasculina,9.0,,,0.0,0.006270676990137519,2
hashtags,hashtag:epstein,4.0,,,0.0,0.0008870134343251138,1
hashtags,hashtag:equality,12.0,,,0.00016521380349646537,0.005697092215485788,7
hashtags,hashtag:equidad,119.0,,,0.0019868807424226116,0.04560347104371996,1
hashtags,hashtag:equidaddeg,23.0,,,4.359574903793883e-05,0.009467210807592323,1
hashtags,hashtag:equidaddegenero,39.0,,,4.059115684100665e-06,0.045030783568672746,1
hashtags,hashtag:equidademocional,9.0,,,0.0,0.0015475674688728432,2
hashtags,hashtag:equidadjudicial,12.0,,,0.0,0.003605988470255895,1
hashtags,hashtag:equilibriointerior,21.0,,,2.259411889442212e-05,0.00516723547416703,0
hashtags,hashtag:erc,13.0,,,0.0,0.005725717667115686,1
hashtags,hashtag:erinpizzey,5.0,,,0.0,0.006018096708785039,1
hashtags,hashtag:eroticboutique,4.0,,,0.0,0.00040095851077941457,6
hashtags,hashtag:eroticphotography,13.0,,,0.0,0.000449091063067712,26
hashtags,hashtag:erotismo,8.0,,,2.1225529527956013e-05,0.0011675649227422,39
hashtags,hashtag:erroreslegales,4.0,,,0.0,0.00437195323122428,1
hashtags,hashtag:escalabasica,21.0,,,0.0,0.0007781466895648228,17
hashtags,hashtag:escapada,6.0,,,0.0,0.001179228377118214,1
hashtags,hashtag:escenasdepeliculas,19.0,,,0.0,0.004270595091589306,0
hashtags,hashtag:esclavitud,10.0,,,0.0,0.008170116447986332,1
hashtags,hashtag:escolhas,7.0,,,0.0,0.0026347891718044325,2
hashtags,hashtag:escravidaoeresistencia,6.0,,,0.0,0.0011363069268552723,3
hashtags,hashtag:escritora,3.0,,,0.0,0.0031048418404555672,1
hashtags,hashtag:escuchaconprop,6.0,,,0.0,0.0017842657815314807,2
hashtags,hashtag:escuchasinjuicio,7.0,,,2.7425293278054473e-07,0.001608856518490978,2
hashtags,hashtag:esdehombres,10.0,,,0.0,0.0034815206350228417,0
hashtags,hashtag:esenciadegrandeza,15.0,,,0.0,0.0005768915918664897,12
hashtags,hashtag:esenciademujer,9.0,,,0.0,0.00019519176001668058,13
hashtags,hashtag:esenciadetriunfo,14.0,,,0.0,0.0006489787209430508,12
hashtags,hashtag:esenciafemenina,3.0,,,0.0,0.0012475768476206846,0
hashtags,hashtag:esfor,25.0,,,0.0,0.0007976069945091548,14
hashtags,hashtag:esfuerzo,18.0,,,1.7564402120327918e-06,0.01241479816360492,0
hashtags,hashtag:esfuerzoconstante,98.0,,,0.00025019205514073106,0.03784395439187618,0
hashtags,hashtag:esfuerzopersonal,15.0,,,0.0,0.008937961970094471,0
hashtags,hashtag:esfuerzos,27.0,,,2.819083337701212e-07,0.016531917288711593,0
hashtags,hashtag:esfuerzoyconstancia,38.0,,,1.527686174169878e-05,0.019593260186312904,0
hashtags,hashtag:esfuerzoytrabajoduro,15.0,,,0.0,0.007650936213265102,0
hashtags,hashtag:esg,28.0,,,0.0,0.016369158989479785,1
hashtags,hashtag:esi,3.0,,,0.0,0.001086264614498205,3
hashtags,hashtag:espa,54.0,,,0.0008230191685223555,0.00614403760574921,4
hashtags,hashtag:espan,5.0,,,4.7511288622787665e-08,0.0012842503746298426,0
hashtags,hashtag:españa,53.0,,,0.00015597125719517168,0.011012457573778658,1
hashtags,hashtag:españadespierta,27.0,,,0.0,0.006196224240590878,1
hashtags,hashtag:españaexiste12e,29.0,,,0.0,0.008643739604943006,1
hashtags,hashtag:especismo,4.0,,,0.0,0.0011024483593433901,3
hashtags,hashtag:especismodualidadypatriarcado,4.0,,,0.0,0.0011024483593433901,3
hashtags,hashtag:espect,12.0,,,0.0,0.002370476573597174,3
hashtags,hashtag:espectaculo,16.0,,,0.0,0.00045050941568459984,4
hashtags,hashtag:esperaralmatrimonio,4.0,,,0.0,0.00018772830510742602,0
hashtags,hashtag:espiralmasculino,6.0,,,0.0,0.004501116473742661,2
hashtags,hashtag:espiritualidad,35.0,,,0.0011262627884305052,0.008974054280747353,0
hashtags,hashtag:espiritualidadefeminista,4.0,,,0.0,0.0012283500547513254,3
hashtags,hashtag:espiritualidadfemenina,19.0,,,0.0,0.005140422313732877,0
hashtags,hashtag:esposos,11.0,,,0.0,0.004368434176413973,44
hashtags,hashtag:esr,28.0,,,0.0,0.016369158989479785,1
hashtags,hashtag:estadisticas,27.0,,,0.0,0.022626891877341963,1
hashtags,hashtag:estado,4.0,,,0.0,0.0023580079999307915,4
hashtags,hashtag:estadodederecho,48.0,,,0.0003857858107998783,0.003641289442813722,4
hashtags,hashtag:estadofallido,10.0,,,5.067952567591008e-06,0.00693340691238507,1
hashtags,hashtag:estatusmasculino,6.0,,,0.0,0.0009282870893613711,0
hashtags,hashtag:estatusylujo,18.0,,,0.0,0.00022765996402525633,13
hashtags,hashtag:estatutooperativo,18.0,,,0.0,0.0015978474948075776,0
hashtags,hashtag:estiloamadeirado,4.0,,,0.0,0.0004770286422260567,2
hashtags,hashtag:estilocafajeste,19.0,,,0.0,0.0008356462349161245,2
hashtags,hashtag:estilodecampe,4.0,,,0.0,0.0004047161445792244,6
hashtags,hashtag:estilodevida,23.0,,,0.00012600855776386452,0.007255820358331681,0
hashtags,hashtag:estilodevidabravo,11.0,,,0.0,0.00491311888720126,0
hashtags,hashtag:estilodevidamasculino,51.0,,,0.0007150447631629641,0.011081414346003664,0
hashtags,hashtag:estilodevidasaludable,19.0,,,0.0,0.004278221161241839,0
hashtags,hashtag:estilodevidasano,29.0,,,0.0,0.009003900771292924,0
