source,target,edge_type,weight
hashtag:chile,hashtag:saludmentalchile,hashtag_cooccurrence,1
hashtag:chile,hashtag:violenciadegenero,hashtag_cooccurrence,2
hashtag:chile,hashtag:violenciadigital,hashtag_cooccurrence,1
hashtag:chile,hashtag:violenciaeninternet,hashtag_cooccurrence,1
hashtag:chile,hashtag:violenciaonline,hashtag_cooccurrence,1
hashtag:chile,hashtag:violencias,hashtag_cooccurrence,1
hashtag:chile,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:chile,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:cibern,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:ciberviolenciasexual,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:psicologia,hashtag_cooccurrence,3
hashtag:ciberacoso,hashtag:psicologos,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:saludmentalchile,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:violenciadegenero,hashtag_cooccurrence,5
hashtag:ciberacoso,hashtag:violenciadigital,hashtag_cooccurrence,24
hashtag:ciberacoso,hashtag:violenciaeninternet,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:violenciaonline,hashtag_cooccurrence,2
hashtag:ciberacoso,hashtag:violencias,hashtag_cooccurrence,1
hashtag:ciberacoso,hashtag:violenciasexual,hashtag_cooccurrence,2
hashtag:ciberacoso,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:cibern,hashtag:ciberviolenciasexual,hashtag_cooccurrence,1
hashtag:cibern,hashtag:psicologia,hashtag_cooccurrence,1
hashtag:cibern,hashtag:psicologos,hashtag_cooccurrence,1
hashtag:cibern,hashtag:saludmentalchile,hashtag_cooccurrence,1
hashtag:cibern,hashtag:violenciadegenero,hashtag_cooccurrence,1
hashtag:cibern,hashtag:violenciadigital,hashtag_cooccurrence,1
hashtag:cibern,hashtag:violenciaeninternet,hashtag_cooccurrence,1
hashtag:cibern,hashtag:violenciaonline,hashtag_cooccurrence,1
hashtag:cibern,hashtag:violencias,hashtag_cooccurrence,1
hashtag:cibern,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:cibern,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:ciberviolenciasexual,hashtag:psicologia,hashtag_cooccurrence,1
hashtag:ciberviolenciasexual,hashtag:psicologos,hashtag_cooccurrence,1
hashtag:ciberviolenciasexual,hashtag:saludmentalchile,hashtag_cooccurrence,1
hashtag:ciberviolenciasexual,hashtag:violenciadegenero,hashtag_cooccurrence,1
hashtag:ciberviolenciasexual,hashtag:violenciadigital,hashtag_cooccurrence,2
hashtag:ciberviolenciasexual,hashtag:violenciaeninternet,hashtag_cooccurrence,1
hashtag:ciberviolenciasexual,hashtag:violenciaonline,hashtag_cooccurrence,1
hashtag:ciberviolenciasexual,hashtag:violencias,hashtag_cooccurrence,1
hashtag:ciberviolenciasexual,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:ciberviolenciasexual,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:psicologia,hashtag:psicologos,hashtag_cooccurrence,1
hashtag:psicologia,hashtag:saludmentalchile,hashtag_cooccurrence,1
hashtag:psicologia,hashtag:violenciadegenero,hashtag_cooccurrence,1
hashtag:psicologia,hashtag:violenciadigital,hashtag_cooccurrence,2
hashtag:psicologia,hashtag:violenciaeninternet,hashtag_cooccurrence,1
hashtag:psicologia,hashtag:violenciaonline,hashtag_cooccurrence,1
hashtag:psicologia,hashtag:violencias,hashtag_cooccurrence,1
hashtag:psicologia,hashtag:violenciasexual,hashtag_cooccurrence,2
hashtag:psicologia,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:psicologos,hashtag:saludmentalchile,hashtag_cooccurrence,1
hashtag:psicologos,hashtag:violenciadegenero,hashtag_cooccurrence,1
hashtag:psicologos,hashtag:violenciadigital,hashtag_cooccurrence,1
hashtag:psicologos,hashtag:violenciaeninternet,hashtag_cooccurrence,1
